title,document_url,company_url,page_number
Centum Investment Company Plc (CTUM.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-icdc-2014-ar-00/,https://africanfinancials.com/company/ke-ctum/,188
CIC Insurance Group (CIC.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-cic-2014-ar-00/,https://africanfinancials.com/company/ke-cic/,189
Crown Paints Kenya (CRWN.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-berg-2014-ar-00/,https://africanfinancials.com/company/ke-crwn/,189
Diamond Trust Bank of Kenya Limited (DTK.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-dtk-2014-ar-00/,https://africanfinancials.com/company/ke-dtk/,189
E.A Portland Cement Company Limited (PORT.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-port-2014-ar-00/,https://africanfinancials.com/company/ke-port/,190
E.A. Cables Limited (CABL.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-cabl-2014-ar-00/,https://africanfinancials.com/company/ke-cabl/,190
East African Breweries Limited (EABL.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-eabl-2014-ar-00/,https://africanfinancials.com/company/ke-eabl/,190
Equity Bank Limited (EQTY.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-eqty-2014-ar-00/,https://africanfinancials.com/company/ke-eqty/,190
Eveready East Africa Limited (EVRD.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-evrd-2014-ar-00/,https://africanfinancials.com/company/ke-evrd/,191
Flame Tree Group Holdings Limited (FTGH.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-ftgh-2014-ar-00/,https://africanfinancials.com/company/ke-ftgh/,191
HF Group Limited (HFCK.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-hfck-2014-ar-00/,https://africanfinancials.com/company/ke-hfck/,192
Home Afrika Limited (HAFR.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-hafr-2014-ar-00/,https://africanfinancials.com/company/ke-hafr/,192
I&M Group Plc (IMH.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-im-2014-ar-00/,https://africanfinancials.com/company/ke-imh/,192
Jubilee Holdings Limited (JUB.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-jub-2014-ar-00/,https://africanfinancials.com/company/ke-jub/,193
Kakuzi Limited (KUKZ.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-kukz-2014-ar-00/,https://africanfinancials.com/company/ke-kukz/,193
Kapchorua Tea Company Plc (KAPC.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-kapc-2014-ar-00/,https://africanfinancials.com/company/ke-kapc/,193
KCB Group Plc (KCB.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-kcb-2014-ar-00/,https://africanfinancials.com/company/ke-kcb/,193
KenGen Limited (KEGN.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-kegn-2014-ar-00/,https://africanfinancials.com/company/ke-kegn/,194
Kenolkobil Limited (KENO.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-keno-2014-ar-00/,https://africanfinancials.com/company/ke-keno/,194
Kenya Airways Limited (KQ.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-kq-2014-ar-00/,https://africanfinancials.com/company/ke-kq/,194
Kenya Orchards Limited (ORCH.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-orch-2014-ar-00/,https://africanfinancials.com/company/ke-orch/,195
Kenya Power & Lighting Company Limited (KPLC.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-kplc-2014-ar-00/,https://africanfinancials.com/company/ke-kplc/,195
Kenya Re-Insurance Corporation Limited (KNRE.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-knre-2014-ar-00/,https://africanfinancials.com/company/ke-knre/,195
Liberty Kenya Holdings Limited (LBTY.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-cfci-2014-ar-00/,https://africanfinancials.com/company/ke-lbty/,196
Longhorn Publishers Limited (LKL.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-lkl-2014-ar-00/,https://africanfinancials.com/company/ke-lkl/,196
Mumias Sugar Company Limited (MSC.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-msc-2014-ar-00/,https://africanfinancials.com/company/ke-msc/,196
Nairobi Securities Exchange Limited (NSE.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-nse-2014-ar-00/,https://africanfinancials.com/company/ke-nse/,196
Nation Media Group Limited (NMG.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-nmg-2014-ar-00/,https://africanfinancials.com/company/ke-nmg/,197
National Bank of Kenya Limited (NBK.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-nbk-2014-ar-00/,https://africanfinancials.com/company/ke-nbk/,197
NCBA Group PLC (NCBA.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-nic-2014-ar-00/,https://africanfinancials.com/company/ke-ncba/,198
Safaricom PLC (SCOM.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-scom-2014-ar-00/,https://africanfinancials.com/company/ke-scom/,198
Sameer Africa Limited (FIRE.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-fire-2014-ar-00/,https://africanfinancials.com/company/ke-sameer/,198
Sanlam Kenya Plc (SLAM.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-pafr-2014-ar-00/,https://africanfinancials.com/company/ke-slam/,199
Sasini Limited (SASN.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-sasn-2014-ar-00/,https://africanfinancials.com/company/ke-sasn/,199
ScanGroup Limited (SCAN.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-scan-2014-ar-00/,https://africanfinancials.com/company/ke-scan/,199
Stanbic Holdings Plc (SBIC.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-cfc-2014-ar-00/,https://africanfinancials.com/company/ke-sbic/,199
Standard Chartered Bank Limited (SCBK.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-scbk-2014-ar-00/,https://africanfinancials.com/company/ke-scbk/,200
Standard Group Limited (SGL.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-sgl-2014-ar-00/,https://africanfinancials.com/company/ke-sgl/,200
The Co-operative Bank of Kenya Limited (COOP.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-coop-2014-ar-00/,https://africanfinancials.com/company/ke-coop/,200
TotalEnergies Marketing Kenya Plc (TOTL.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-totl-2014-ar-00/,https://africanfinancials.com/document/ke-totl-2014-ar-00/,201
TPS Eastern Africa (Serena) Limited (TPSE.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-tpse-2014-ar-00/,https://africanfinancials.com/company/ke-tpse/,201
Trans-Century Limited (TCL.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-tcl-2014-ar-00/,https://africanfinancials.com/company/ke-tcl/,201
Uchumi Supermarkets Limited (UCHM.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-uchm-2014-ar-00/,https://africanfinancials.com/company/ke-uchm/,202
Umeme Limited (UMME.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-umme-2014-ar-00/,https://africanfinancials.com/company/ke-umme/,202
Unga Group Limited (UNGA.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-unga-2014-ar-00/,https://africanfinancials.com/company/ke-unga/,202
BK Group Plc (BKG.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-bok-2014-ar-00/,https://africanfinancials.com/company/ke-bkg/,202
Olympia Capital Holdings Limited (OCH.ke) 2014 Annual Report,https://africanfinancials.com/document/ke-och-2014-ar-00/,https://africanfinancials.com/company/ke-och/,203
British American Tobacco Kenya Limited (BAT.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-bat-2013-ar-00/,https://africanfinancials.com/company/ke-bat/,203
Absa Bank Kenya Plc (ABSA.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-bbk-2013-ar-00/,https://africanfinancials.com/company/ke-absa/,203
ARM Cement Limited (ARM.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-arm-2013-ar-00/,https://africanfinancials.com/company/ke-arm/,203
Bamburi Cement Limited (BAMB.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-bamb-2013-ar-00/,https://africanfinancials.com/company/ke-bamb/,204
BOC Kenya Limited (BOC.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-boc-2013-ar-00/,https://africanfinancials.com/company/ke-boc/,204
Britam Holdings Limited (BRIT.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-brit-2013-ar-00/,https://africanfinancials.com/company/ke-brit/,204
Car & General Limited (CG.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-cg-2013-ar-00/,https://africanfinancials.com/company/ke-cgen/,205
Carbacid Investments Limited (CARB.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-carb-2013-ar-00/,https://africanfinancials.com/company/ke-carb/,205
Centum Investment Company Plc (CTUM.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-icdc-2013-ar-00/,https://africanfinancials.com/company/ke-ctum/,205
CIC Insurance Group (CIC.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-cic-2013-ar-00/,https://africanfinancials.com/company/ke-cic/,205
Crown Paints Kenya (CRWN.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-berg-2013-ar-00/,https://africanfinancials.com/company/ke-crwn/,206
Diamond Trust Bank of Kenya Limited (DTK.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-dtk-2013-ar-00/,https://africanfinancials.com/company/ke-dtk/,206
E.A Portland Cement Company Limited (PORT.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-port-2013-ar-00/,https://africanfinancials.com/company/ke-port/,206
E.A. Cables Limited (CABL.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-cabl-2013-ar-00/,https://africanfinancials.com/company/ke-cabl/,206
Eaagads Limited (EGAD.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-egad-2013-ar-00/,https://africanfinancials.com/company/ke-egad/,207
East African Breweries Limited (EABL.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-eabl-2013-ar-00/,https://africanfinancials.com/company/ke-eabl/,207
Equity Bank Limited (EQTY.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-eqty-2013-ar-00/,https://africanfinancials.com/company/ke-eqty/,207
Eveready East Africa Limited (EVRD.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-evrd-2013-ar-00/,https://africanfinancials.com/company/ke-evrd/,208
Express Limited (XPRS.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-xprs-2013-ar-00/,https://africanfinancials.com/company/ke-xprs/,208
HF Group Limited (HFCK.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-hfck-2013-ar-00/,https://africanfinancials.com/company/ke-hfck/,208
Home Afrika Limited (HAFR.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-hafr-2013-ar-00/,https://africanfinancials.com/company/ke-hafr/,209
I&M Group Plc (IMH.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-im-2013-ar-00/,https://africanfinancials.com/company/ke-imh/,209
Jubilee Holdings Limited (JUB.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-jub-2013-ar-00/,https://africanfinancials.com/company/ke-jub/,209
Kakuzi Limited (KUKZ.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-kukz-2013-ar-00/,https://africanfinancials.com/company/ke-kukz/,209
KCB Group Plc (KCB.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-kcb-2013-ar-00/,https://africanfinancials.com/company/ke-kcb/,210
KenGen Limited (KEGN.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-kegn-2013-ar-00/,https://africanfinancials.com/company/ke-kegn/,210
Kenolkobil Limited (KENO.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-keno-2013-ar-00/,https://africanfinancials.com/company/ke-keno/,210
Kenya Airways Limited (KQ.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-kq-2013-ar-00/,https://africanfinancials.com/company/ke-kq/,210
Kenya Orchards Limited (ORCH.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-orch-2013-ar-00/,https://africanfinancials.com/company/ke-orch/,211
Kenya Power & Lighting Company Limited (KPLC.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-kplc-2013-ar-00/,https://africanfinancials.com/company/ke-kplc/,211
Kenya Re-Insurance Corporation Limited (KNRE.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-knre-2013-ar-00/,https://africanfinancials.com/company/ke-knre/,211
Liberty Kenya Holdings Limited (LBTY.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-cfci-2013-ar-00/,https://africanfinancials.com/company/ke-lbty/,211
Limuru Tea Company Limited (LIMT.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-limt-2013-ar-00/,https://africanfinancials.com/company/ke-limt/,211
Longhorn Publishers Limited (LKL.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-lkl-2013-ar-00/,https://africanfinancials.com/company/ke-lkl/,212
Mumias Sugar Company Limited (MSC.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-msc-2013-ar-00/,https://africanfinancials.com/company/ke-msc/,212
Nation Media Group Limited (NMG.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-nmg-2013-ar-00/,https://africanfinancials.com/company/ke-nmg/,212
National Bank of Kenya Limited (NBK.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-nbk-2013-ar-00/,https://africanfinancials.com/company/ke-nbk/,212
NCBA Group PLC (NCBA.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-nic-2013-ar-00/,https://africanfinancials.com/company/ke-ncba/,213
Safaricom PLC (SCOM.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-scom-2013-ar-00/,https://africanfinancials.com/company/ke-scom/,213
Sameer Africa Limited (FIRE.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-fire-2013-ar-00/,https://africanfinancials.com/company/ke-sameer/,213
Sanlam Kenya Plc (SLAM.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-pafr-2013-ar-00/,https://africanfinancials.com/company/ke-slam/,214
Sasini Limited (SASN.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-sasn-2013-ar-00/,https://africanfinancials.com/company/ke-sasn/,214
ScanGroup Limited (SCAN.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-scan-2013-ar-00/,https://africanfinancials.com/company/ke-scan/,214
Stanbic Holdings Plc (SBIC.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-cfc-2013-ar-00/,https://africanfinancials.com/company/ke-sbic/,214
Standard Chartered Bank Limited (SCBK.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-scbk-2013-ar-00/,https://africanfinancials.com/company/ke-scbk/,215
Standard Group Limited (SGL.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-sgl-2013-ar-00/,https://africanfinancials.com/company/ke-sgl/,215
The Co-operative Bank of Kenya Limited (COOP.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-coop-2013-ar-00/,https://africanfinancials.com/company/ke-coop/,215
TotalEnergies Marketing Kenya Plc (TOTL.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-totl-2013-ar-00/,https://africanfinancials.com/document/ke-totl-2013-ar-00/,216
TPS Eastern Africa (Serena) Limited (TPSE.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-tpse-2013-ar-00/,https://africanfinancials.com/company/ke-tpse/,216
Trans-Century Limited (TCL.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-tcl-2013-ar-00/,https://africanfinancials.com/company/ke-tcl/,216
Uchumi Supermarkets Limited (UCHM.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-uchm-2013-ar-00/,https://africanfinancials.com/company/ke-uchm/,216
Umeme Limited (UMME.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-umme-2013-ar-00/,https://africanfinancials.com/company/ke-umme/,216
Unga Group Limited (UNGA.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-unga-2013-ar-00/,https://africanfinancials.com/company/ke-unga/,217
Williamson Tea Kenya Limited (WTK.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-wtk-2013-ar-00/,https://africanfinancials.com/company/ke-wtk/,217
BK Group Plc (BKG.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-bok-2013-ar-00/,https://africanfinancials.com/company/ke-bkg/,217
Olympia Capital Holdings Limited (OCH.ke) 2013 Annual Report,https://africanfinancials.com/document/ke-och-2013-ar-00/,https://africanfinancials.com/company/ke-och/,218
Absa Bank Kenya Plc (ABSA.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-bbk-2012-ar-00/,https://africanfinancials.com/company/ke-absa/,218
ARM Cement Limited (ARM.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-arm-2012-ar-00/,https://africanfinancials.com/company/ke-arm/,218
Bamburi Cement Limited (BAMB.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-bamb-2012-ar-00/,https://africanfinancials.com/company/ke-bamb/,219
BOC Kenya Limited (BOC.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-boc-2012-ar-00/,https://africanfinancials.com/company/ke-boc/,219
Britam Holdings Limited (BRIT.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-brit-2012-ar-00/,https://africanfinancials.com/company/ke-brit/,219
British American Tobacco Kenya Limited (BAT.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-bat-2012-ar-00/,https://africanfinancials.com/company/ke-bat/,219
Car & General Limited (CG.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-cg-2012-ar-00/,https://africanfinancials.com/company/ke-cgen/,220
Carbacid Investments Limited (CARB.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-carb-2012-ar-00/,https://africanfinancials.com/company/ke-carb/,220
Centum Investment Company Plc (CTUM.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-icdc-2012-ar-00/,https://africanfinancials.com/company/ke-ctum/,220
CIC Insurance Group (CIC.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-cic-2012-ar-00/,https://africanfinancials.com/company/ke-cic/,220
Crown Paints Kenya (CRWN.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-berg-2012-ar-00/,https://africanfinancials.com/company/ke-crwn/,221
Diamond Trust Bank of Kenya Limited (DTK.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-dtk-2012-ar-00/,https://africanfinancials.com/company/ke-dtk/,221
E.A Portland Cement Company Limited (PORT.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-port-2012-ar-00/,https://africanfinancials.com/company/ke-port/,221
E.A. Cables Limited (CABL.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-cabl-2012-ar-00/,https://africanfinancials.com/company/ke-cabl/,221
East African Breweries Limited (EABL.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-eabl-2012-ar-00/,https://africanfinancials.com/company/ke-eabl/,222
Equity Bank Limited (EQTY.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-eqty-2012-ar-00/,https://africanfinancials.com/company/ke-eqty/,222
Eveready East Africa Limited (EVRD.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-evrd-2012-ar-00/,https://africanfinancials.com/company/ke-evrd/,223
Express Limited (XPRS.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-xprs-2012-ar-00/,https://africanfinancials.com/company/ke-xprs/,223
HF Group Limited (HFCK.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-hfck-2012-ar-00/,https://africanfinancials.com/company/ke-hfck/,223
Home Afrika Limited (HAFR.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-hafr-2012-ar-00/,https://africanfinancials.com/company/ke-hafr/,223
I&M Group Plc (IMH.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-im-2012-ar-00/,https://africanfinancials.com/company/ke-imh/,223
Jubilee Holdings Limited (JUB.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-jub-2012-ar-00/,https://africanfinancials.com/company/ke-jub/,223
Kakuzi Limited (KUKZ.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-kukz-2012-ar-00/,https://africanfinancials.com/company/ke-kukz/,224
KCB Group Plc (KCB.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-kcb-2012-ar-00/,https://africanfinancials.com/company/ke-kcb/,224
KenGen Limited (KEGN.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-kegn-2012-ar-00/,https://africanfinancials.com/company/ke-kegn/,224
Kenolkobil Limited (KENO.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-keno-2012-ar-00/,https://africanfinancials.com/company/ke-keno/,225
Kenya Airways Limited (KQ.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-kq-2012-ar-00/,https://africanfinancials.com/company/ke-kq/,225
Kenya Power & Lighting Company Limited (KPLC.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-kplc-2012-ar-00/,https://africanfinancials.com/company/ke-kplc/,225
Kenya Re-Insurance Corporation Limited (KNRE.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-knre-2012-ar-00/,https://africanfinancials.com/company/ke-knre/,226
Liberty Kenya Holdings Limited (LBTY.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-cfci-2012-ar-00/,https://africanfinancials.com/company/ke-lbty/,226
Limuru Tea Company Limited (LIMT.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-limt-2012-ar-00/,https://africanfinancials.com/company/ke-limt/,226
Mumias Sugar Company Limited (MSC.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-msc-2012-ar-00/,https://africanfinancials.com/company/ke-msc/,226
Nairobi Securities Exchange Limited (NSE.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-nse-2012-ar-00/,https://africanfinancials.com/company/ke-nse/,226
Nation Media Group Limited (NMG.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-nmg-2012-ar-00/,https://africanfinancials.com/company/ke-nmg/,227
National Bank of Kenya Limited (NBK.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-nbk-2012-ar-00/,https://africanfinancials.com/company/ke-nbk/,227
NCBA Group PLC (NCBA.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-nic-2012-ar-00/,https://africanfinancials.com/company/ke-ncba/,227
Safaricom PLC (SCOM.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-scom-2012-ar-00/,https://africanfinancials.com/company/ke-scom/,227
Sameer Africa Limited (FIRE.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-fire-2012-ar-00/,https://africanfinancials.com/company/ke-sameer/,228
Sanlam Kenya Plc (SLAM.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-pafr-2012-ar-00/,https://africanfinancials.com/company/ke-slam/,228
Sasini Limited (SASN.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-sasn-2012-ar-00/,https://africanfinancials.com/company/ke-sasn/,228
ScanGroup Limited (SCAN.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-scan-2012-ar-00/,https://africanfinancials.com/company/ke-scan/,228
Stanbic Holdings Plc (SBIC.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-cfc-2012-ar-00/,https://africanfinancials.com/company/ke-sbic/,229
Standard Chartered Bank Limited (SCBK.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-scbk-2012-ar-00/,https://africanfinancials.com/company/ke-scbk/,229
Standard Group Limited (SGL.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-sgl-2012-ar-00/,https://africanfinancials.com/company/ke-sgl/,229
The Co-operative Bank of Kenya Limited (COOP.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-coop-2012-ar-00/,https://africanfinancials.com/company/ke-coop/,229
TotalEnergies Marketing Kenya Plc (TOTL.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-totl-2012-ar-00/,https://africanfinancials.com/document/ke-totl-2012-ar-00/,230
TPS Eastern Africa (Serena) Limited (TPSE.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-tpse-2012-ar-00/,https://africanfinancials.com/company/ke-tpse/,230
Trans-Century Limited (TCL.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-tcl-2012-ar-00/,https://africanfinancials.com/company/ke-tcl/,230
Uchumi Supermarkets Limited (UCHM.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-uchm-2012-ar-00/,https://africanfinancials.com/company/ke-uchm/,230
Umeme Limited (UMME.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-umme-2012-ar-00/,https://africanfinancials.com/company/ke-umme/,231
Unga Group Limited (UNGA.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-unga-2012-ar-00/,https://africanfinancials.com/company/ke-unga/,231
Williamson Tea Kenya Limited (WTK.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-wtk-2012-ar-00/,https://africanfinancials.com/company/ke-wtk/,231
BK Group Plc (BOK.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-bok-2012-ar-00/,https://africanfinancials.com/company/ke-bkg/,231
Olympia Capital Holdings Limited (OCH.ke) 2012 Annual Report,https://africanfinancials.com/document/ke-och-2012-ar-00/,https://africanfinancials.com/company/ke-och/,232
Absa Bank Kenya Plc (ABSA.ke) 2011 Annual Report,https://africanfinancials.com/document/ke-bbk-2011-ar-00/,https://africanfinancials.com/company/ke-absa/,232
ARM Cement Limited (ARM.ke) 2011 Annual Report,https://africanfinancials.com/document/ke-arm-2011-ar-00/,https://africanfinancials.com/company/ke-arm/,232
Bamburi Cement Limited (BAMB.ke) 2011 Annual Report,https://africanfinancials.com/document/ke-bamb-2011-ar-00/,https://africanfinancials.com/company/ke-bamb/,232
BOC Kenya Limited (BOC.ke) 2011 Annual Report,https://africanfinancials.com/document/ke-boc-2011-ar-00/,https://africanfinancials.com/company/ke-boc/,233
Britam Holdings Limited (BRIT.ke) 2011 Annual Report,https://africanfinancials.com/document/ke-brit-2011-ar-00/,https://africanfinancials.com/company/ke-brit/,233
British American Tobacco Kenya Limited (BAT.ke) 2011 Annual Report,https://africanfinancials.com/document/ke-bat-2011-ar-00/,https://africanfinancials.com/company/ke-bat/,233
Car & General Limited (CG.ke) 2011 Annual Report,https://africanfinancials.com/document/ke-cg-2011-ar-00/,https://africanfinancials.com/company/ke-cgen/,233
Carbacid Investments Limited (CARB.ke) 2011 Annual Report,https://africanfinancials.com/document/ke-carb-2011-ar-00/,https://africanfinancials.com/company/ke-carb/,233
Centum Investment Company Plc (CTUM.ke) 2011 Annual Report,https://africanfinancials.com/document/ke-icdc-2011-ar-00/,https://africanfinancials.com/company/ke-ctum/,233
CIC Insurance Group (CIC.ke) 2011 Annual Report,https://africanfinancials.com/document/ke-cic-2011-ar-00/,https://africanfinancials.com/company/ke-cic/,234
Crown Paints Kenya (CRWN.ke) 2011 Annual Report,https://africanfinancials.com/document/ke-berg-2011-ar-00/,https://africanfinancials.com/company/ke-crwn/,234
Diamond Trust Bank of Kenya Limited (DTK.ke) 2011 Annual Report,https://africanfinancials.com/document/ke-dtk-2011-ar-00/,https://africanfinancials.com/company/ke-dtk/,234
E.A Portland Cement Company Limited (PORT.ke) 2011 Annual Report,https://africanfinancials.com/document/ke-port-2011-ar-00/,https://africanfinancials.com/company/ke-port/,235
E.A. Cables Limited (CABL.ke) 2011 Annual Report,https://africanfinancials.com/document/ke-cabl-2011-ar-00/,https://africanfinancials.com/company/ke-cabl/,235
East African Breweries Limited (EABL.ke) 2011 Annual Report,https://africanfinancials.com/document/ke-eabl-2011-ar-00/,https://africanfinancials.com/company/ke-eabl/,235
Equity Bank Limited (EQTY.ke) 2011 Annual Report,https://africanfinancials.com/document/ke-eqty-2011-ar-00/,https://africanfinancials.com/company/ke-eqty/,235
